time,stage,bno_accelMag, bno_accel X,bno_accel Y,bno_accel Z,bno_orien W,bno_orien X,bno_orien Y,bno_orien Z,bar_alt,bar_pressure,bar_temp,gps_angle,gpsPos lon,gpsPos lat,gpsPos alt
1883.95,2,11.15,-3.06,10.56,1.88,-0.26,0.1,0.38,0.88,2661.86,0,0,115.56,-75.8736576,39.0864192,2617.43
1884.06,2,7.13,1.69,4.3,5.43,-0.15,0.25,0,0.96,2675.22,0,0,115.56,-75.8736576,39.0864192,2617.43
1884.17,2,14.64,7.3,-1.97,12.53,0,0.31,-0.32,0.9,2645.9,0,0,115.56,-75.8736576,39.0864192,2617.43
1884.27,2,10.89,0.8,8.17,7.16,0.12,0.32,-0.52,0.78,2637.62,0,0,115.56,-75.8736576,39.0864192,2617.43
1884.38,2,11.16,4.82,2.02,9.86,0.25,0.34,-0.65,0.64,2631.07,0,0,115.56,-75.8736576,39.0864192,2617.43
1884.49,2,8.74,2.9,0.6,8.23,0.4,0.33,-0.7,0.49,2618.72,0,0,115.56,-75.8736576,39.0864192,2617.43
1884.59,2,7.75,-5.55,5.19,1.5,0.53,0.27,-0.71,0.37,2611.48,0,0,115.56,-75.8736576,39.0864192,2617.43
1884.7,2,1.44,-1.35,0.5,0.04,0.65,0.16,-0.71,0.24,2610.64,0,0,115.56,-75.8736576,39.0864192,2617.43
1884.81,2,12.04,-8.08,-4.85,7.49,0.71,0.02,-0.69,0.14,2616.49,0,0,115.56,-75.8736576,39.0864192,2617.43
1884.91,2,17.86,-13.88,-5.27,9.92,0.7,-0.12,-0.7,0.02,2611.63,0,0,101.15,-75.8734656,39.0863776,2577.55
1885.02,2,10.19,-8,-0.61,6.29,0.66,-0.21,-0.71,-0.09,2599.99,0,0,101.15,-75.8734656,39.0863776,2577.55
1885.13,2,8.82,1.23,-3.57,7.97,0.59,-0.28,-0.72,-0.22,2591.26,0,0,101.15,-75.8734656,39.0863776,2577.55
1885.23,2,11.17,3.3,2.04,10.48,0.52,-0.33,-0.71,-0.34,2586.67,0,0,101.15,-75.8734656,39.0863776,2577.55
1885.34,2,10.62,3.85,-2.94,9.45,0.45,-0.36,-0.68,-0.45,2580.42,0,0,101.15,-75.8734656,39.0863776,2577.55
1885.45,2,9.52,-3.76,4.84,7.29,0.39,-0.42,-0.61,-0.55,2576.47,0,0,101.15,-75.8734656,39.0863776,2577.55
1885.55,2,14.39,-2.43,7.84,11.82,0.33,-0.47,-0.52,-0.63,2573.34,0,0,101.15,-75.8734656,39.0863776,2577.55
1885.66,2,10.46,0.49,-1.65,10.31,0.26,-0.56,-0.4,-0.68,2566.94,0,0,101.15,-75.8734656,39.0863776,2577.55
1885.77,2,12.55,-7.37,-1.16,10.09,0.17,-0.63,-0.28,-0.7,2566.21,0,0,101.15,-75.8734656,39.0863776,2577.55
1885.91,2,11.75,-8.44,1.5,8.04,0.02,-0.7,-0.12,-0.71,2563.9,0,0,101.15,-75.8734656,39.0863776,2577.55
1886.08,2,12.84,-5.84,-3.87,10.76,-0.15,-0.67,0.07,-0.73,2557.08,0,0,96.25,-75.8732416,39.086336,2528.73
1886.19,2,11.39,-2.38,-1.36,11.05,-0.23,-0.62,0.2,-0.73,2549.16,0,0,96.25,-75.8732416,39.086336,2528.73
1886.29,2,9.8,4.42,0.71,8.72,-0.29,-0.55,0.34,-0.7,2539.55,0,0,96.25,-75.8732416,39.086336,2528.73
1886.4,2,12.54,3.08,-0.74,12.13,-0.35,-0.48,0.48,-0.65,2535.81,0,0,96.25,-75.8732416,39.086336,2528.73
1886.51,2,10.44,-4.11,2.7,9.21,-0.4,-0.42,0.58,-0.58,2530.11,0,0,96.25,-75.8732416,39.086336,2528.73
1886.61,2,15,-1.19,9.05,11.9,-0.45,-0.34,0.67,-0.49,2526.13,0,0,96.25,-75.8732416,39.086336,2528.73
1886.72,2,11.71,-2.57,0.97,11.38,-0.5,-0.27,0.72,-0.4,2522.63,0,0,96.25,-75.8732416,39.086336,2528.73
1886.82,2,11.33,-1.9,1.68,11.04,-0.55,-0.19,0.76,-0.3,2517.44,0,0,96.25,-75.8732416,39.086336,2528.73
1886.93,2,9.06,-3.38,-0.29,8.41,-0.59,-0.1,0.78,-0.2,2515.18,0,0,96.25,-75.8732416,39.086336,2528.73
1887.05,2,11.16,-5.45,-1.92,9.56,-0.61,0,0.79,-0.08,2510.83,0,0,96.99,-75.8730752,39.0863168,2488.73
1887.16,2,14.31,-10.17,-3.84,9.31,-0.61,0.1,0.79,0.03,2506.36,0,0,96.99,-75.8730752,39.0863168,2488.73
1887.26,2,11.74,-5.35,-2.44,10.16,-0.59,0.17,0.78,0.12,2500.84,0,0,96.99,-75.8730752,39.0863168,2488.73
1887.37,2,9.29,-2.57,0.92,8.88,-0.56,0.23,0.76,0.23,2498.11,0,0,96.99,-75.8730752,39.0863168,2488.73
1887.47,2,10.64,-0.68,3.11,10.15,-0.53,0.27,0.74,0.32,2492.48,0,0,96.99,-75.8730752,39.0863168,2488.73
1887.58,2,11.15,3.12,0.27,10.71,-0.49,0.32,0.7,0.41,2487.05,0,0,96.99,-75.8730752,39.0863168,2488.73
1887.69,2,10.26,-3.6,2.47,9.28,-0.45,0.38,0.64,0.49,2484.91,0,0,96.99,-75.8730752,39.0863168,2488.73
1887.8,2,12.53,-4.13,2.67,11.52,-0.4,0.45,0.57,0.55,2480.78,0,0,96.99,-75.8730752,39.0863168,2488.73
1887.91,2,12.92,-3.97,-5.48,11.01,-0.33,0.52,0.5,0.61,2477.33,0,0,96.99,-75.8730752,39.0863168,2488.73
1888.02,2,11.97,-2.67,-1.86,11.52,-0.27,0.56,0.43,0.65,2475.19,0,0,96.99,-75.8730752,39.0863168,2488.73
1888.12,2,13.04,-3.41,-0.31,12.58,-0.2,0.59,0.37,0.69,2470.56,0,0,91.49,-75.8729216,39.0863008,2449.31
1888.23,2,11.65,-6.08,1.51,9.83,-0.13,0.6,0.29,0.73,2465.5,0,0,91.49,-75.8729216,39.0863008,2449.31
1888.33,2,13.06,2.66,3.03,12.43,-0.07,0.6,0.21,0.77,2462.3,0,0,91.49,-75.8729216,39.0863008,2449.31
1888.44,2,10.98,-2.87,1.08,10.55,0,0.61,0.1,0.79,2457.41,0,0,91.49,-75.8729216,39.0863008,2449.31
1888.55,2,12.57,-6.43,2.06,10.61,0.07,0.62,-0.01,0.78,2454.19,0,0,91.49,-75.8729216,39.0863008,2449.31
1888.66,2,9.96,-4.72,3.07,8.22,0.13,0.62,-0.11,0.77,2448.77,0,0,91.49,-75.8729216,39.0863008,2449.31
1888.76,2,8.69,-2.2,-1.16,8.32,0.21,0.6,-0.21,0.74,2443.97,0,0,91.49,-75.8729216,39.0863008,2449.31
1888.87,2,12.16,-0.87,-2.15,11.94,0.28,0.55,-0.31,0.72,2441.8,0,0,91.49,-75.8729216,39.0863008,2449.31
1888.98,2,9.4,-0.97,1.42,9.25,0.34,0.51,-0.4,0.68,2437.48,0,0,91.49,-75.8729216,39.0863008,2449.31
1889.08,2,10.62,-1.23,-1.71,10.41,0.39,0.46,-0.5,0.62,2432.21,0,0,91.49,-75.8729216,39.0863008,2449.31
1889.25,2,9.09,-1.67,1.33,8.84,0.46,0.38,-0.62,0.51,2425.42,0,0,89.33,-75.8727488,39.0863008,2404.04
1889.36,2,9.07,-1.17,-1.32,8.9,0.49,0.33,-0.68,0.43,2419.09,0,0,89.33,-75.8727488,39.0863008,2404.04
1889.47,2,10.52,-1.09,-1.98,10.27,0.53,0.28,-0.72,0.35,2413.4,0,0,89.33,-75.8727488,39.0863008,2404.04
1889.57,2,11.04,-0.17,5.43,9.61,0.56,0.24,-0.75,0.27,2410.93,0,0,89.33,-75.8727488,39.0863008,2404.04
1889.68,2,11.38,-7.04,-3.77,8.1,0.59,0.18,-0.76,0.19,2406.43,0,0,89.33,-75.8727488,39.0863008,2404.04
1889.79,2,11.2,-4.16,-6.24,8.32,0.61,0.11,-0.77,0.12,2401.8,0,0,89.33,-75.8727488,39.0863008,2404.04
1889.91,2,9.63,-2.92,0.57,9.16,0.63,0.04,-0.78,0.01,2396.57,0,0,89.33,-75.8727488,39.0863008,2404.04
1890.02,2,10.47,-1.35,0.68,10.36,0.63,-0.03,-0.77,-0.07,2394.85,0,0,89.33,-75.8727488,39.0863008,2404.04
1890.13,2,9.41,0.8,0.47,9.36,0.63,-0.1,-0.76,-0.14,2390.51,0,0,89.33,-75.8727488,39.0863008,2404.04
1890.25,2,8.08,0.05,0.18,8.08,0.62,-0.18,-0.73,-0.22,2385.52,0,0,85.34,-75.8726144,39.086304,2366.37
1890.35,2,9.58,0.67,-1.46,9.45,0.6,-0.25,-0.7,-0.29,2382.79,0,0,85.34,-75.8726144,39.086304,2366.37
1890.46,2,11.28,-5.29,1.53,9.85,0.57,-0.31,-0.67,-0.35,2378.63,0,0,85.34,-75.8726144,39.086304,2366.37
1890.57,2,10.11,-1.97,-0.48,9.9,0.54,-0.35,-0.64,-0.41,2373.17,0,0,85.34,-75.8726144,39.086304,2366.37
1890.68,2,9.35,-0.61,1.45,9.22,0.51,-0.39,-0.6,-0.48,2369.95,0,0,85.34,-75.8726144,39.086304,2366.37
1890.78,2,8.23,-0.81,-1.76,8,0.48,-0.42,-0.56,-0.53,2364.85,0,0,85.34,-75.8726144,39.086304,2366.37
1890.89,2,8.87,-2.33,-1.87,8.35,0.45,-0.46,-0.5,-0.58,2359.7,0,0,85.34,-75.8726144,39.086304,2366.37
1890.99,2,10.59,-3.03,0.05,10.15,0.42,-0.5,-0.45,-0.62,2357.7,0,0,85.34,-75.8726144,39.086304,2366.37
1891.1,2,9.84,-1.66,2,9.49,0.38,-0.53,-0.39,-0.65,2352.39,0,0,85.34,-75.8726144,39.086304,2366.37
1891.21,2,10.47,-1.53,2.89,9.94,0.34,-0.56,-0.34,-0.68,2349.77,0,0,85.34,-75.8726144,39.086304,2366.37
1891.31,2,10.96,-5.73,-0.84,9.31,0.28,-0.58,-0.3,-0.71,2345.4,0,0,86.85,-75.8724864,39.0863072,2328.4
1891.42,2,13.3,-0.93,-2.12,13.09,0.23,-0.57,-0.27,-0.75,2341.77,0,0,86.85,-75.8724864,39.0863072,2328.4
1891.53,2,14.82,-1.31,-3.96,14.22,0.18,-0.55,-0.22,-0.78,2340.9,0,0,86.85,-75.8724864,39.0863072,2328.4
1891.63,2,14.47,-2.67,-2.28,14.03,0.15,-0.54,-0.16,-0.81,2338.16,0,0,86.85,-75.8724864,39.0863072,2328.4
1891.74,2,14.85,-4.42,-1.78,14.07,0.14,-0.53,-0.08,-0.84,2336.63,0,0,86.85,-75.8724864,39.0863072,2328.4
1891.85,2,19.1,-4.75,-2.81,18.29,0.13,-0.52,0,-0.85,2334.97,0,0,86.85,-75.8724864,39.0863072,2328.4
1891.95,2,18.25,-8.72,0.85,16.01,0.13,-0.5,0.06,-0.85,2329.27,0,0,86.85,-75.8724864,39.0863072,2328.4
1892.06,2,17.62,-4.92,0.09,16.92,0.11,-0.48,0.1,-0.86,2324.81,0,0,86.85,-75.8724864,39.0863072,2328.4
1892.16,2,15.28,-0.82,-0.82,15.24,0.09,-0.47,0.12,-0.87,2325.54,0,0,86.85,-75.8724864,39.0863072,2328.4
1892.27,2,15.94,0.11,0.89,15.91,0.08,-0.48,0.13,-0.86,2320.82,0,0,86.85,-75.8724864,39.0863072,2328.4
1892.44,2,8.74,-5.49,1.81,6.55,0.08,-0.55,0.1,-0.83,2307.51,0,0,87.11,-75.8723584,39.0863072,2286.29
1892.55,2,10.24,-6.71,-1.7,7.55,0.07,-0.6,0.06,-0.8,2304.46,0,0,87.11,-75.8723584,39.0863072,2286.29
1892.66,2,10.59,-6.8,-2.72,7.64,0.08,-0.63,0.02,-0.77,2298.61,0,0,87.11,-75.8723584,39.0863072,2286.29
1892.76,2,12.76,-6.71,-5.14,9.57,0.1,-0.64,-0.03,-0.76,2296.13,0,0,87.11,-75.8723584,39.0863072,2286.29
1892.87,2,9.86,-4.33,-3.1,8.3,0.12,-0.64,-0.07,-0.75,2290.82,0,0,87.11,-75.8723584,39.0863072,2286.29
1892.97,2,9.58,-4.97,-0.99,8.13,0.15,-0.63,-0.1,-0.76,2287.84,0,0,87.11,-75.8723584,39.0863072,2286.29
1893.08,2,9.79,-3.11,-0.96,9.23,0.19,-0.61,-0.13,-0.76,2286.46,0,0,87.11,-75.8723584,39.0863072,2286.29
1893.19,2,7.81,-1.29,-2.97,7.11,0.23,-0.58,-0.17,-0.76,2283.56,0,0,87.11,-75.8723584,39.0863072,2286.29
1893.29,2,8.83,-1.42,0.68,8.69,0.27,-0.56,-0.21,-0.75,2279.83,0,0,87.11,-75.8723584,39.0863072,2286.29
1893.46,2,11.98,0.88,5.32,10.7,0.32,-0.54,-0.27,-0.73,2275.83,0,0,96.28,-75.8722688,39.086304,2254
1893.57,2,7.5,0.08,-2.12,7.2,0.34,-0.53,-0.32,-0.7,2270.01,0,0,96.28,-75.8722688,39.086304,2254
1893.67,2,7.44,-2.93,-2.11,6.51,0.36,-0.54,-0.36,-0.67,2263.91,0,0,96.28,-75.8722688,39.086304,2254
1893.78,2,7.1,-3.06,-1.19,6.29,0.39,-0.54,-0.4,-0.63,2260.62,0,0,96.28,-75.8722688,39.086304,2254
1893.91,2,8.43,-4.36,-1.7,7.01,0.43,-0.52,-0.45,-0.59,2256.2,0,0,96.28,-75.8722688,39.086304,2254
1894.02,2,10.7,-5.12,-3.42,8.74,0.46,-0.49,-0.49,-0.56,2252.28,0,0,96.28,-75.8722688,39.086304,2254
1894.13,2,7.78,-0.15,0.32,7.77,0.48,-0.45,-0.53,-0.53,2248.14,0,0,96.28,-75.8722688,39.086304,2254
1894.23,2,7.71,-1.08,-2.82,7.09,0.52,-0.41,-0.56,-0.5,2245.78,0,0,96.28,-75.8722688,39.086304,2254
1894.34,2,8.5,-2.21,0.4,8.19,0.55,-0.37,-0.59,-0.47,2241.17,0,0,96.28,-75.8722688,39.086304,2254
1894.46,2,8.13,-1.8,-1.78,7.73,0.58,-0.32,-0.62,-0.42,2237.21,0,0,98.63,-75.872192,39.0862944,2220.25
1894.57,2,7.89,-3.74,1.63,6.75,0.6,-0.27,-0.65,-0.38,2235.62,0,0,98.63,-75.872192,39.0862944,2220.25
1894.67,2,10.4,-2.48,2.06,9.89,0.62,-0.23,-0.67,-0.34,2230.5,0,0,98.63,-75.872192,39.0862944,2220.25
1894.78,2,7.09,0.35,-2.84,6.49,0.63,-0.19,-0.7,-0.29,2225.35,0,0,98.63,-75.872192,39.0862944,2220.25
1894.88,2,7.39,-0.88,-3.13,6.64,0.63,-0.14,-0.72,-0.24,2223.23,0,0,98.63,-75.872192,39.0862944,2220.25
1894.99,2,6.57,-0.5,-1.63,6.34,0.63,-0.09,-0.74,-0.19,2218.81,0,0,98.63,-75.872192,39.0862944,2220.25
1895.09,2,6.88,-1.28,-0.48,6.74,0.64,-0.04,-0.76,-0.14,2216.63,0,0,98.63,-75.872192,39.0862944,2220.25
1895.2,2,7.27,-1.9,-2.32,6.62,0.63,0.01,-0.77,-0.08,2212.13,0,0,98.63,-75.872192,39.0862944,2220.25
1895.31,2,8.12,-3.85,-2,6.86,0.63,0.06,-0.78,-0.02,2207.21,0,0,98.63,-75.872192,39.0862944,2220.25
1895.42,2,8.52,-0.11,-1.95,8.29,0.62,0.1,-0.78,0.04,2204.95,0,0,98.63,-75.872192,39.0862944,2220.25
1895.53,2,9.23,0.24,-0.29,9.22,0.61,0.14,-0.77,0.11,2199.62,0,0,98.09,-75.8721088,39.0862816,2184.78
1895.63,2,9.84,-0.67,-2.14,9.59,0.6,0.19,-0.76,0.16,2194.21,0,0,98.09,-75.8721088,39.0862816,2184.78
1895.74,2,8.12,-1.29,2.43,7.63,0.58,0.24,-0.74,0.22,2191.62,0,0,98.09,-75.8721088,39.0862816,2184.78
1895.84,2,9.14,-2.84,1.3,8.59,0.57,0.27,-0.72,0.29,2186.78,0,0,98.09,-75.8721088,39.0862816,2184.78
1895.95,2,9.77,-3.21,-3.19,8.66,0.54,0.31,-0.69,0.35,2182.02,0,0,98.09,-75.8721088,39.0862816,2184.78
1896.05,2,11.54,-2.1,-1.91,11.19,0.51,0.37,-0.67,0.4,2180.35,0,0,98.09,-75.8721088,39.0862816,2184.78
1896.16,2,11.42,-4.79,-2.35,10.09,0.47,0.42,-0.64,0.44,2175.35,0,0,98.09,-75.8721088,39.0862816,2184.78
1896.27,2,10.73,0.58,-2.76,10.35,0.41,0.46,-0.61,0.49,2172.15,0,0,98.09,-75.8721088,39.0862816,2184.78
1896.38,2,11.19,-1.11,-0.88,11.1,0.35,0.51,-0.58,0.54,2170.8,0,0,98.09,-75.8721088,39.0862816,2184.78
1896.48,2,12.49,-0.71,2.15,12.28,0.29,0.54,-0.54,0.58,2167.48,0,0,98.09,-75.8721088,39.0862816,2184.78
1896.65,2,10.43,3.13,-2.06,9.73,0.21,0.59,-0.42,0.66,2159.67,0,0,103.5,-75.8720128,39.0862624,2140.97
1896.76,2,9.37,-2.73,0.74,8.93,0.16,0.61,-0.33,0.7,2156.19,0,0,103.5,-75.8720128,39.0862624,2140.97
1896.86,2,7.49,-0.96,-0.96,7.37,0.11,0.64,-0.23,0.73,2150.82,0,0,103.5,-75.8720128,39.0862624,2140.97
1896.97,2,7.06,-2.25,-1.7,6.47,0.05,0.66,-0.12,0.74,2149.17,0,0,103.5,-75.8720128,39.0862624,2140.97
1897.08,2,9.09,-3.31,-3.24,7.82,0,0.66,-0.03,0.75,2144.46,0,0,103.5,-75.8720128,39.0862624,2140.97
1897.19,2,7.99,-1.68,-1.76,7.6,-0.08,0.66,0.07,0.74,2139.99,0,0,103.5,-75.8720128,39.0862624,2140.97
1897.29,2,7.84,-1.7,1.03,7.58,-0.15,0.65,0.15,0.73,2137.65,0,0,103.5,-75.8720128,39.0862624,2140.97
1897.4,2,8.96,-2.67,1.57,8.4,-0.23,0.63,0.24,0.7,2132.52,0,0,103.5,-75.8720128,39.0862624,2140.97
1897.5,2,7.11,-2.22,-1.04,6.67,-0.3,0.6,0.31,0.68,2127.47,0,0,103.5,-75.8720128,39.0862624,2140.97
1897.67,2,7.52,1.9,-2.36,6.89,-0.4,0.53,0.43,0.62,2122.41,0,0,109.21,-75.871936,39.0862432,2104.58
1897.78,2,8.59,-0.3,-3.24,7.96,-0.46,0.48,0.49,0.56,2117.76,0,0,109.21,-75.871936,39.0862432,2104.58
1897.92,2,7.31,-1.61,-0.01,7.13,-0.53,0.42,0.56,0.48,2112.34,0,0,109.21,-75.871936,39.0862432,2104.58
1898.02,2,8.15,-1.19,-0.68,8.04,-0.57,0.37,0.61,0.41,2107.76,0,0,109.21,-75.871936,39.0862432,2104.58
1898.13,2,7.56,-3.48,0.11,6.71,-0.61,0.3,0.64,0.34,2105.83,0,0,109.21,-75.871936,39.0862432,2104.58
1898.24,2,7.91,-2.05,-1.09,7.56,-0.65,0.23,0.68,0.26,2101.51,0,0,109.21,-75.871936,39.0862432,2104.58
1898.35,2,7.42,-1.55,-0.22,7.25,-0.66,0.16,0.7,0.19,2096.41,0,0,109.21,-75.871936,39.0862432,2104.58
1898.45,2,7.11,-1.5,0.74,6.91,-0.68,0.07,0.73,0.11,2094.33,0,0,109.21,-75.871936,39.0862432,2104.58
1898.56,2,10.28,-0.08,1.99,10.09,-0.67,-0.02,0.74,0.03,2088.37,0,0,109.21,-75.871936,39.0862432,2104.58
1898.68,2,10.94,-0.25,-2.33,10.68,-0.64,-0.11,0.75,-0.06,2082.29,0,0,106.7,-75.8718592,39.086224,2066.6
1898.78,2,11.99,-0.31,1.01,11.94,-0.61,-0.18,0.76,-0.15,2079.34,0,0,106.7,-75.8718592,39.086224,2066.6
1898.89,2,9.92,-0.37,-1.41,9.81,-0.57,-0.27,0.74,-0.24,2073.73,0,0,106.7,-75.8718592,39.086224,2066.6
1899,2,9.6,-2.42,-4.43,8.17,-0.53,-0.35,0.7,-0.33,2069.3,0,0,106.7,-75.8718592,39.086224,2066.6
1899.1,2,9.54,1.1,-0.65,9.45,-0.48,-0.42,0.65,-0.41,2067.02,0,0,106.7,-75.8718592,39.086224,2066.6
1899.21,2,11.62,-1.4,-1.81,11.39,-0.42,-0.49,0.59,-0.48,2061.84,0,0,106.7,-75.8718592,39.086224,2066.6
1899.31,2,9.01,-4.47,0.94,7.77,-0.36,-0.55,0.52,-0.54,2057.46,0,0,106.7,-75.8718592,39.086224,2066.6
1899.42,2,10.03,-4.14,0.58,9.11,-0.29,-0.6,0.44,-0.6,2055.28,0,0,106.7,-75.8718592,39.086224,2066.6
1899.53,2,7.92,-0.25,-0.09,7.92,-0.22,-0.64,0.36,-0.65,2050.77,0,0,106.7,-75.8718592,39.086224,2066.6
1899.64,2,9.05,-2.31,-1.45,8.63,-0.14,-0.66,0.27,-0.69,2045.63,0,0,106.7,-75.8718592,39.086224,2066.6
1899.85,2,11.28,-4.55,2.02,10.12,0.03,-0.67,0.08,-0.74,2037.64,0,0,113.85,-75.8717632,39.0861952,2019.96
1899.96,2,9.34,-1,0.66,9.27,0.1,-0.66,-0.01,-0.75,2032.09,0,0,113.85,-75.8717632,39.0861952,2019.96
1900.07,2,9.99,-1.94,-2.57,9.46,0.17,-0.64,-0.12,-0.74,2029.87,0,0,113.85,-75.8717632,39.0861952,2019.96
1900.17,2,11.44,0.45,-1.19,11.36,0.23,-0.61,-0.21,-0.73,2026.01,0,0,113.85,-75.8717632,39.0861952,2019.96
1900.28,2,10.76,1.78,-0.72,10.59,0.3,-0.58,-0.3,-0.69,2022.51,0,0,113.85,-75.8717632,39.0861952,2019.96
1900.38,2,10.58,-3.77,-5.26,8.37,0.36,-0.56,-0.37,-0.64,2017.65,0,0,113.85,-75.8717632,39.0861952,2019.96
1900.49,2,10.77,-0.89,1.51,10.63,0.43,-0.52,-0.44,-0.59,2012.61,0,0,113.85,-75.8717632,39.0861952,2019.96
1900.6,2,12.19,-4,4.48,10.61,0.48,-0.48,-0.51,-0.53,2009.67,0,0,113.85,-75.8717632,39.0861952,2019.96
1900.71,2,10.83,-2.69,-0.8,10.46,0.52,-0.44,-0.57,-0.46,2005.73,0,0,113.85,-75.8717632,39.0861952,2019.96
1900.88,2,8.83,-1.01,-1.62,8.63,0.57,-0.36,-0.66,-0.33,2000.94,0,0,110.16,-75.87168,39.0861696,1981.17
1900.98,2,13.56,-2.57,-3.17,12.93,0.6,-0.3,-0.71,-0.24,1999.64,0,0,110.16,-75.87168,39.0861696,1981.17
1901.09,2,11.89,-1.41,1.34,11.73,0.62,-0.23,-0.73,-0.15,1994.64,0,0,110.16,-75.87168,39.0861696,1981.17
1901.2,2,13.89,-3.64,8.41,10.44,0.64,-0.15,-0.75,-0.05,1990.15,0,0,110.16,-75.87168,39.0861696,1981.17
1901.31,2,11.61,-3.41,8.81,6.75,0.64,-0.09,-0.75,0.08,1988.93,0,0,110.16,-75.87168,39.0861696,1981.17
1901.41,2,8.01,-3.24,7.28,0.76,0.63,-0.07,-0.74,0.23,1988.93,0,0,110.16,-75.87168,39.0861696,1981.17
1901.52,2,6.68,-3.5,-4.25,-3.78,0.61,-0.09,-0.66,0.43,1989.94,0,0,110.16,-75.87168,39.0861696,1981.17
1901.62,2,15.5,8.25,-13.12,-0.56,0.59,-0.15,-0.51,0.61,1993.39,0,0,110.16,-75.87168,39.0861696,1981.17
1901.73,2,24.93,-4.42,-12.49,21.12,0.6,-0.22,-0.22,0.74,2017.37,0,0,110.16,-75.87168,39.0861696,1981.17
1901.85,2,23.87,-6.53,4.44,22.53,0.63,-0.25,0.09,0.73,2033.16,0,0,99.63,-75.8716032,39.0861536,1941.88
1901.95,2,16.95,-6.78,7.84,13.41,0.64,-0.25,0.25,0.69,2004.32,0,0,99.63,-75.8716032,39.0861536,1941.88
1902.06,2,16.34,-11.02,6.15,10.37,0.62,-0.22,0.34,0.67,1968.89,0,0,99.63,-75.8716032,39.0861536,1941.88
1902.17,2,19.06,-18.33,-4.94,-1.61,0.56,-0.18,0.36,0.72,1958.88,0,0,99.63,-75.8716032,39.0861536,1941.88
1902.28,2,12.1,-0.86,9.02,8.02,0.48,-0.17,0.35,0.78,1977.89,0,0,99.63,-75.8716032,39.0861536,1941.88
1902.38,2,18.13,-2.62,7.16,16.45,0.4,-0.2,0.33,0.83,1967.25,0,0,99.63,-75.8716032,39.0861536,1941.88
1902.49,2,9.26,0.36,-3.35,8.62,0.3,-0.18,0.3,0.88,1948.49,0,0,99.63,-75.8716032,39.0861536,1941.88
1902.59,2,14.13,-0.52,-7.46,11.99,0.19,-0.12,0.24,0.94,1953.11,0,0,99.63,-75.8716032,39.0861536,1941.88
1902.7,2,15.61,3,-11.61,9.99,0.09,-0.04,0.14,0.99,1974.16,0,0,99.63,-75.8716032,39.0861536,1941.88
1902.81,2,8.79,6.58,-4.83,3.26,-0.03,0.07,-0.04,1,1991.65,0,0,99.63,-75.8716032,39.0861536,1941.88
1902.92,2,8.03,4.6,2.3,6.17,-0.12,0.18,-0.26,0.94,1983.37,0,0,88.67,-75.8715392,39.0861504,1901.57
1903.02,2,14.73,13.03,-6.7,1.51,-0.18,0.28,-0.45,0.83,1939.27,0,0,88.67,-75.8715392,39.0861504,1901.57
1903.13,2,14.5,2.32,5.05,13.39,-0.24,0.39,-0.59,0.66,1929.84,0,0,88.67,-75.8715392,39.0861504,1901.57
1903.24,2,30.89,11.24,15.45,24.28,-0.32,0.5,-0.58,0.55,1928.58,0,0,88.67,-75.8715392,39.0861504,1901.57
1903.34,2,30.59,-11.4,19.96,20.18,-0.43,0.65,-0.41,0.48,1923.9,0,0,88.67,-75.8715392,39.0861504,1901.57
1903.45,2,24.09,-16.11,14.66,10.29,-0.48,0.75,-0.19,0.41,1920.89,0,0,88.67,-75.8715392,39.0861504,1901.57
1903.55,2,33.92,-24.94,-19.76,11.76,-0.48,0.79,0.06,0.37,1919.01,0,0,88.67,-75.8715392,39.0861504,1901.57
1903.66,2,25.13,-9.55,-22.03,7.43,-0.5,0.74,0.2,0.4,1908.36,0,0,88.67,-75.8715392,39.0861504,1901.57
1903.77,2,14.33,-11.32,-8.51,2.21,-0.56,0.61,0.3,0.48,1898.36,0,0,88.67,-75.8715392,39.0861504,1901.57
1903.92,2,12.02,7.44,8.53,4.03,-0.58,0.33,0.38,0.64,1888.51,0,0,88.67,-75.8715392,39.0861504,1901.57
1904.09,2,23.47,10.35,5.01,20.46,-0.51,0.11,0.49,0.7,1883.58,0,0,135.59,-75.871456,39.0861312,1853.78
1904.2,2,25.78,13.11,0.48,22.19,-0.46,0.12,0.51,0.72,1879.98,0,0,135.59,-75.871456,39.0861312,1853.78
1904.3,2,18,7.74,0.72,16.24,-0.42,0.21,0.48,0.74,1871.44,0,0,135.59,-75.871456,39.0861312,1853.78
1904.41,2,15.34,7.66,-11.37,6.9,-0.35,0.37,0.4,0.76,1867.16,0,0,135.59,-75.871456,39.0861312,1853.78
1904.51,2,17.75,-0.27,-17.61,2.21,-0.3,0.51,0.28,0.76,1854.23,0,0,135.59,-75.871456,39.0861312,1853.78
1904.62,2,13.93,-6.63,-12.23,0.63,-0.25,0.63,0.09,0.72,1848.88,0,0,135.59,-75.871456,39.0861312,1853.78
1904.73,2,18.29,-16.36,-2.2,7.87,-0.21,0.71,-0.13,0.66,1852.16,0,0,135.59,-75.871456,39.0861312,1853.78
1904.84,2,25.24,-23.03,3.19,9.83,-0.15,0.72,-0.33,0.6,1853.8,0,0,135.59,-75.871456,39.0861312,1853.78
1904.95,2,23.05,-8.6,8.55,19.61,-0.06,0.68,-0.52,0.51,1857.18,0,0,135.59,-75.871456,39.0861312,1853.78
1905.06,2,22.58,8.23,7.23,19.74,0.06,0.56,-0.71,0.42,1854.63,0,0,140.15,-75.8713792,39.0860896,1815.27
